user_id,event_date,paywall_type,action
u_zekf820x,2023-02-15,feature_specific,converted
u_yeayfrop,2023-08-08,generic,engaged
u_yeayfrop,2023-08-26,generic,dismissed
u_yeayfrop,2023-10-16,insights_specific,dismissed
u_yeayfrop,2023-10-17,generic,dismissed
u_i6e1byj4,2024-04-27,feature_specific,engaged
u_boeojwgd,2023-04-18,generic,dismissed
u_boeojwgd,2023-05-07,generic,engaged
u_boeojwgd,2023-05-27,generic,dismissed
u_boeojwgd,2023-06-14,generic,dismissed
u_90n0yj0w,2023-03-15,generic,dismissed
u_90n0yj0w,2023-04-22,generic,dismissed
u_90n0yj0w,2023-05-17,insights_specific,dismissed
u_skjdl7ko,2023-10-20,feature_specific,engaged
u_skjdl7ko,2023-12-10,feature_specific,dismissed
u_4wpjmdec,2024-04-20,feature_specific,converted
u_4wpjmdec,2024-04-23,feature_specific,engaged
u_4wpjmdec,2024-04-28,feature_specific,engaged
u_4wpjmdec,2024-05-01,feature_specific,engaged
u_ddkswz7u,2024-06-17,generic,dismissed
u_ddkswz7u,2024-06-30,insights_specific,engaged
u_menia413,2023-06-18,generic,dismissed
u_menia413,2023-07-14,generic,dismissed
u_menia413,2023-08-06,insights_specific,engaged
u_8r6et9vg,2024-07-14,feature_specific,dismissed
u_8r6et9vg,2024-08-04,feature_specific,dismissed
u_8r6et9vg,2024-08-08,feature_specific,converted
u_8r6et9vg,2024-08-26,generic,dismissed
u_4oneoma9,2024-06-10,generic,dismissed
u_4oneoma9,2024-07-19,generic,dismissed
u_k0byzox3,2024-08-22,generic,engaged
u_k0byzox3,2024-09-26,generic,dismissed
u_k0byzox3,2024-10-23,insights_specific,engaged
u_k0byzox3,2024-10-31,generic,dismissed
u_0pajpp1k,2024-07-28,feature_specific,dismissed
u_0pajpp1k,2024-08-05,feature_specific,engaged
u_meucsiej,2024-11-06,feature_specific,dismissed
u_meucsiej,2024-11-30,feature_specific,dismissed
u_meucsiej,2024-12-17,feature_specific,engaged
u_51il7jtb,2023-04-14,generic,dismissed
u_51il7jtb,2023-05-08,generic,dismissed
u_51il7jtb,2023-05-10,generic,dismissed
u_51il7jtb,2023-05-11,generic,dismissed
u_51il7jtb,2023-05-17,generic,engaged
u_xwyodfcm,2023-02-01,feature_specific,dismissed
u_xwyodfcm,2023-02-09,feature_specific,engaged
u_xwyodfcm,2023-02-25,feature_specific,converted
u_xwyodfcm,2023-04-03,generic,dismissed
u_xwyodfcm,2023-04-23,feature_specific,converted
u_one48kuw,2024-01-30,generic,engaged
u_evqgjuzx,2024-01-25,feature_specific,converted
u_evqgjuzx,2024-02-05,generic,dismissed
u_evqgjuzx,2024-02-13,generic,engaged
u_evqgjuzx,2024-02-23,generic,converted
u_evqgjuzx,2024-03-15,insights_specific,converted
u_gedv37uo,2023-02-09,generic,dismissed
u_gedv37uo,2023-02-26,insights_specific,engaged
u_gedv37uo,2023-03-02,feature_specific,engaged
u_vm7vsp0o,2024-05-11,generic,dismissed
u_vm7vsp0o,2024-05-17,generic,engaged
u_vm7vsp0o,2024-06-27,generic,dismissed
u_rs3avpm1,2023-07-22,generic,dismissed
u_rs3avpm1,2023-07-28,feature_specific,dismissed
u_rs3avpm1,2023-08-07,generic,engaged
u_rs3avpm1,2023-09-15,generic,dismissed
u_7c189vuz,2024-09-20,feature_specific,dismissed
u_1qi0htvl,2024-05-23,feature_specific,converted
u_1qi0htvl,2024-06-09,generic,dismissed
u_1qi0htvl,2024-06-19,generic,converted
u_1qi0htvl,2024-07-06,feature_specific,converted
u_1qi0htvl,2024-07-22,insights_specific,dismissed
u_sy9jl7kr,2024-01-19,generic,dismissed
u_sy9jl7kr,2024-01-23,insights_specific,engaged
u_sy9jl7kr,2024-01-29,generic,converted
u_z07qdl4u,2023-10-12,insights_specific,dismissed
u_149ono3s,2023-02-19,generic,dismissed
u_149ono3s,2023-04-23,feature_specific,engaged
u_149ono3s,2023-05-17,generic,dismissed
u_o0jmt1wb,2023-02-08,feature_specific,engaged
u_o0jmt1wb,2023-02-20,feature_specific,dismissed
u_o0jmt1wb,2023-03-15,generic,dismissed
u_o0jmt1wb,2023-03-18,feature_specific,converted
u_o0jmt1wb,2023-04-10,feature_specific,converted
u_x69b4w2h,2024-03-06,feature_specific,engaged
u_x69b4w2h,2024-03-11,feature_specific,converted
u_x69b4w2h,2024-04-07,feature_specific,dismissed
u_fh1ukdx0,2023-07-14,feature_specific,dismissed
u_fh1ukdx0,2023-07-23,generic,dismissed
u_fh1ukdx0,2023-08-23,insights_specific,dismissed
u_fh1ukdx0,2023-08-29,feature_specific,engaged
u_fh1ukdx0,2023-10-10,feature_specific,engaged
u_5wlbbuyz,2023-11-21,generic,dismissed
u_x0ju9x8q,2023-10-04,insights_specific,engaged
u_x0ju9x8q,2023-11-28,insights_specific,engaged
u_6agus9vl,2024-03-12,generic,engaged
u_6agus9vl,2024-05-03,generic,dismissed
u_mbgcn9l5,2024-07-27,feature_specific,engaged
u_mbgcn9l5,2024-08-10,feature_specific,engaged
u_mbgcn9l5,2024-08-15,generic,engaged
u_mbgcn9l5,2024-10-07,insights_specific,dismissed
u_pmrau5d6,2024-06-25,generic,dismissed
u_topnoy6t,2023-09-28,feature_specific,engaged
u_topnoy6t,2023-10-27,feature_specific,dismissed
u_topnoy6t,2023-11-01,feature_specific,dismissed
u_topnoy6t,2023-11-13,feature_specific,engaged
u_0cd775us,2024-09-13,generic,dismissed
u_s8fexx4t,2023-06-29,feature_specific,engaged
u_s8fexx4t,2023-07-17,feature_specific,dismissed
u_c4bibb3i,2023-06-29,generic,dismissed
u_c4bibb3i,2023-08-08,generic,converted
u_c4bibb3i,2023-08-30,generic,dismissed
u_c4bibb3i,2023-09-23,generic,dismissed
u_6583gqvb,2024-04-18,insights_specific,dismissed
u_6583gqvb,2024-05-05,feature_specific,dismissed
u_ig5jh3e3,2024-07-03,feature_specific,dismissed
u_ig5jh3e3,2024-08-06,generic,dismissed
u_ig5jh3e3,2024-08-17,generic,dismissed
u_t8mryv39,2023-07-25,feature_specific,dismissed
u_f70hyhpi,2023-12-08,feature_specific,converted
u_pb15mchu,2023-03-03,generic,engaged
u_pb15mchu,2023-04-03,generic,dismissed
u_zx1l5y8q,2023-11-15,feature_specific,engaged
u_zx1l5y8q,2023-12-03,generic,engaged
u_st5jj6ge,2024-09-06,generic,engaged
u_sekxy9dw,2024-03-30,feature_specific,dismissed
u_sekxy9dw,2024-04-09,generic,dismissed
u_zy08m8os,2024-08-26,generic,dismissed
u_zy08m8os,2024-09-05,generic,engaged
u_zy08m8os,2024-10-18,generic,dismissed
u_g3rjm7vu,2023-12-11,generic,dismissed
u_g3rjm7vu,2023-12-13,generic,dismissed
u_g3rjm7vu,2024-01-08,generic,dismissed
u_g3rjm7vu,2024-02-02,generic,dismissed
u_g3rjm7vu,2024-02-10,feature_specific,dismissed
u_qp5s4mqz,2023-06-22,generic,dismissed
u_qp5s4mqz,2023-08-06,feature_specific,dismissed
u_qp5s4mqz,2023-08-07,feature_specific,dismissed
u_qp5s4mqz,2023-08-10,generic,engaged
u_qp5s4mqz,2023-09-05,generic,dismissed
u_2ehbbs7i,2023-04-21,generic,dismissed
u_2ehbbs7i,2023-05-03,generic,engaged
u_2ehbbs7i,2023-05-24,insights_specific,engaged
u_6tb7rsfa,2023-04-14,insights_specific,converted
u_6tb7rsfa,2023-06-05,insights_specific,dismissed
u_6tb7rsfa,2023-06-27,generic,dismissed
u_j68g5iep,2023-02-27,feature_specific,engaged
u_j68g5iep,2023-03-04,feature_specific,converted
u_j68g5iep,2023-03-31,feature_specific,engaged
u_j68g5iep,2023-04-23,feature_specific,engaged
u_tscus26c,2023-07-03,generic,engaged
u_tscus26c,2023-07-05,feature_specific,dismissed
u_tscus26c,2023-07-25,generic,engaged
u_tscus26c,2023-08-24,feature_specific,dismissed
u_tscus26c,2023-09-03,generic,dismissed
u_llwb06hs,2024-10-23,feature_specific,dismissed
u_llwb06hs,2024-10-27,feature_specific,dismissed
u_z3mo7lo0,2023-08-29,generic,engaged
u_z3mo7lo0,2023-08-30,generic,dismissed
u_zxytuml5,2024-02-03,generic,dismissed
u_zxytuml5,2024-02-17,generic,engaged
u_zxytuml5,2024-03-29,generic,dismissed
u_zxytuml5,2024-05-02,generic,engaged
u_1o2noaa8,2023-11-22,insights_specific,engaged
u_1o2noaa8,2023-12-22,generic,dismissed
u_1o2noaa8,2024-01-01,generic,dismissed
u_1o2noaa8,2024-01-02,generic,dismissed
u_5hil1b8w,2024-06-16,feature_specific,dismissed
u_1p8wjj3z,2023-02-06,generic,dismissed
u_b8iigx5j,2024-04-25,generic,dismissed
u_b8iigx5j,2024-05-08,feature_specific,engaged
u_b8iigx5j,2024-06-09,generic,dismissed
u_b8iigx5j,2024-06-22,insights_specific,dismissed
u_t6gtlprn,2023-10-05,feature_specific,dismissed
u_t6gtlprn,2023-10-31,feature_specific,engaged
u_t6gtlprn,2023-11-20,feature_specific,converted
u_l3tzoytn,2024-03-30,generic,engaged
u_l3tzoytn,2024-04-04,feature_specific,engaged
u_l3tzoytn,2024-04-07,insights_specific,dismissed
u_733pn0mj,2023-05-05,generic,dismissed
u_733pn0mj,2023-06-21,generic,dismissed
u_qvmpnkn1,2024-07-07,generic,dismissed
u_rdmi08wo,2023-11-19,generic,dismissed
u_rdmi08wo,2023-12-02,generic,dismissed
u_rdmi08wo,2024-01-05,generic,dismissed
u_rdmi08wo,2024-01-06,generic,engaged
u_rdmi08wo,2024-02-03,generic,dismissed
u_jp2l7yqe,2024-04-03,generic,dismissed
u_jp2l7yqe,2024-04-08,generic,engaged
u_94zeo67a,2023-06-14,generic,dismissed
u_94zeo67a,2023-06-18,generic,dismissed
u_94zeo67a,2023-08-22,generic,engaged
u_24aud0rw,2024-04-03,generic,engaged
u_owktif0y,2024-10-05,generic,engaged
u_owktif0y,2024-10-13,generic,dismissed
u_owktif0y,2024-11-18,feature_specific,dismissed
u_owktif0y,2024-12-18,generic,converted
u_owktif0y,2024-12-22,generic,engaged
u_smf0hdu3,2023-07-23,feature_specific,engaged
u_smf0hdu3,2023-07-27,insights_specific,engaged
u_smf0hdu3,2023-08-26,generic,dismissed
u_smf0hdu3,2023-10-02,feature_specific,engaged
u_y448okkb,2024-08-17,generic,engaged
u_y448okkb,2024-09-18,generic,dismissed
u_y448okkb,2024-09-23,insights_specific,dismissed
u_y448okkb,2024-10-26,generic,dismissed
u_y448okkb,2024-10-30,generic,engaged
u_pws8x3cc,2024-03-31,feature_specific,converted
u_pws8x3cc,2024-04-01,feature_specific,dismissed
u_pws8x3cc,2024-04-02,generic,engaged
u_k7p0dt79,2023-05-04,feature_specific,dismissed
u_k7p0dt79,2023-07-10,feature_specific,engaged
u_k7p0dt79,2023-07-11,feature_specific,engaged
u_t65scumd,2024-10-29,feature_specific,engaged
u_t65scumd,2024-11-27,feature_specific,dismissed
u_2ovaal7y,2024-06-21,feature_specific,dismissed
u_2ovaal7y,2024-06-24,feature_specific,engaged
u_2ovaal7y,2024-07-01,feature_specific,engaged
u_2gu7vldq,2024-10-18,generic,engaged
u_2gu7vldq,2024-12-02,feature_specific,dismissed
u_2gu7vldq,2024-12-10,feature_specific,converted
u_2gu7vldq,2024-12-20,feature_specific,engaged
u_2gu7vldq,2025-01-10,feature_specific,converted
u_rhzgzx41,2024-09-24,insights_specific,engaged
u_rhzgzx41,2024-11-15,generic,dismissed
u_rhzgzx41,2024-11-26,generic,dismissed
u_rhzgzx41,2024-11-29,generic,engaged
u_rhzgzx41,2024-12-13,generic,dismissed
u_98istimt,2024-10-20,feature_specific,dismissed
u_98istimt,2024-11-01,generic,dismissed
u_98istimt,2024-11-21,generic,dismissed
u_98istimt,2024-12-19,insights_specific,engaged
u_6714si9p,2023-07-01,feature_specific,engaged
u_6714si9p,2023-08-08,generic,dismissed
u_6714si9p,2023-08-26,generic,dismissed
u_6714si9p,2023-09-20,feature_specific,engaged
u_6mqpjuzd,2024-09-26,generic,dismissed
u_6mqpjuzd,2024-11-01,generic,dismissed
u_6mqpjuzd,2024-11-08,feature_specific,dismissed
u_6mqpjuzd,2024-12-02,generic,engaged
u_ikg7rd5d,2024-10-15,feature_specific,dismissed
u_ikg7rd5d,2024-10-17,generic,dismissed
u_ikg7rd5d,2024-11-02,generic,dismissed
u_ikg7rd5d,2024-11-30,feature_specific,engaged
u_ikg7rd5d,2024-12-16,generic,engaged
u_zgqkblwl,2024-06-16,generic,engaged
u_zgqkblwl,2024-06-23,insights_specific,dismissed
u_zgqkblwl,2024-07-17,generic,engaged
u_zgqkblwl,2024-07-29,generic,engaged
u_zgqkblwl,2024-08-05,generic,engaged
u_s8kan7gw,2024-06-17,generic,dismissed
u_jk24fz0t,2024-09-04,feature_specific,dismissed
u_jk24fz0t,2024-09-05,feature_specific,dismissed
u_jk24fz0t,2024-10-18,insights_specific,converted
u_jk24fz0t,2024-11-04,feature_specific,dismissed
u_x53rjygu,2023-12-25,feature_specific,dismissed
u_x53rjygu,2024-02-21,generic,engaged
u_uyfxsceg,2024-04-07,generic,dismissed
u_uyfxsceg,2024-04-20,insights_specific,engaged
u_ouzt6ftq,2024-08-11,feature_specific,engaged
u_ouzt6ftq,2024-09-07,feature_specific,engaged
u_ouzt6ftq,2024-09-23,feature_specific,converted
u_ouzt6ftq,2024-11-04,feature_specific,converted
u_ouzt6ftq,2024-11-05,generic,engaged
u_t3rei5i8,2024-07-01,insights_specific,dismissed
u_t3rei5i8,2024-07-14,feature_specific,dismissed
u_t3rei5i8,2024-08-21,generic,dismissed
u_jium69x9,2024-10-08,generic,engaged
u_jium69x9,2024-11-02,generic,dismissed
u_jium69x9,2024-11-18,generic,converted
u_5p48i85q,2024-11-02,feature_specific,engaged
u_dss5oi4t,2023-07-04,generic,dismissed
u_dss5oi4t,2023-07-30,feature_specific,engaged
u_dss5oi4t,2023-08-10,generic,engaged
u_okyi2bkv,2023-05-25,feature_specific,engaged
u_n1be5xna,2024-07-14,feature_specific,dismissed
u_obuhh3g0,2024-01-03,generic,dismissed
u_obuhh3g0,2024-01-13,generic,dismissed
u_obuhh3g0,2024-01-18,generic,engaged
u_obuhh3g0,2024-02-16,generic,dismissed
u_p6bi0mjc,2024-11-09,generic,engaged
u_p6bi0mjc,2024-12-29,generic,dismissed
u_p6bi0mjc,2025-01-14,feature_specific,converted
u_p6bi0mjc,2025-01-15,generic,engaged
u_qgwpegdw,2024-01-20,generic,dismissed
u_axpcd6i2,2023-02-27,generic,engaged
u_uuov0nov,2024-04-20,feature_specific,converted
u_uuov0nov,2024-04-21,feature_specific,engaged
u_uuov0nov,2024-04-24,generic,dismissed
u_uuov0nov,2024-04-25,feature_specific,dismissed
u_uuov0nov,2024-05-03,generic,dismissed
u_guxgpmm7,2024-04-06,generic,converted
u_hx0lv0wr,2023-07-05,generic,dismissed
u_hx0lv0wr,2023-07-06,generic,engaged
u_hx0lv0wr,2023-07-15,generic,dismissed
u_hx0lv0wr,2023-07-22,insights_specific,engaged
u_hx0lv0wr,2023-07-24,generic,dismissed
u_50k3tw43,2023-06-21,generic,dismissed
u_id1m2e6y,2024-05-25,feature_specific,converted
u_id1m2e6y,2024-06-04,feature_specific,engaged
u_5ulutvt4,2024-09-16,feature_specific,dismissed
u_5ulutvt4,2024-09-30,generic,dismissed
u_bi8u0j0s,2024-08-29,generic,engaged
u_bi8u0j0s,2024-09-25,feature_specific,dismissed
u_bi8u0j0s,2024-10-05,generic,dismissed
u_bi8u0j0s,2024-10-31,generic,dismissed
u_4w92e301,2023-12-19,generic,engaged
u_4w92e301,2024-01-12,generic,dismissed
u_4w92e301,2024-01-30,generic,dismissed
u_snu5s3k4,2024-10-09,generic,dismissed
u_snu5s3k4,2024-11-13,feature_specific,dismissed
u_snu5s3k4,2024-11-25,generic,dismissed
u_snu5s3k4,2024-12-05,feature_specific,engaged
u_snu5s3k4,2024-12-07,feature_specific,engaged
u_602v02av,2023-07-20,generic,dismissed
u_602v02av,2023-07-28,generic,engaged
u_602v02av,2023-08-05,generic,dismissed
u_602v02av,2023-09-13,feature_specific,dismissed
u_d1cd7jq8,2024-01-28,feature_specific,dismissed
u_d1cd7jq8,2024-03-13,generic,engaged
u_d1cd7jq8,2024-03-30,generic,engaged
u_d1cd7jq8,2024-04-05,insights_specific,engaged
u_ej75hsa5,2023-07-13,generic,dismissed
u_ej75hsa5,2023-08-29,generic,dismissed
u_ej75hsa5,2023-09-24,generic,dismissed
u_ra2m53ir,2024-10-14,feature_specific,converted
u_ra2m53ir,2024-11-09,feature_specific,engaged
u_3uxsqkbx,2023-02-24,generic,engaged
u_3uxsqkbx,2023-04-07,generic,engaged
u_csi0zgbf,2024-04-10,generic,dismissed
u_csi0zgbf,2024-06-12,generic,dismissed
u_nkb3i3zz,2023-10-03,generic,dismissed
u_nkb3i3zz,2023-10-12,feature_specific,dismissed
u_nkb3i3zz,2023-10-23,generic,dismissed
u_pi4yc1i3,2023-11-03,generic,dismissed
u_n20ar13i,2024-06-08,insights_specific,engaged
u_n20ar13i,2024-06-26,feature_specific,dismissed
u_n20ar13i,2024-07-13,feature_specific,dismissed
u_n20ar13i,2024-07-16,feature_specific,converted
u_jikoxsko,2023-09-11,generic,engaged
u_jikoxsko,2023-11-08,generic,engaged
u_7lo6fyq8,2023-04-17,insights_specific,dismissed
u_l8bjxr6v,2023-10-27,feature_specific,converted
u_l8bjxr6v,2023-11-27,feature_specific,engaged
u_l8bjxr6v,2023-12-01,feature_specific,converted
u_l8bjxr6v,2023-12-15,feature_specific,converted
u_l8bjxr6v,2023-12-30,feature_specific,dismissed
u_551seydw,2023-07-06,feature_specific,engaged
u_551seydw,2023-07-08,feature_specific,engaged
u_7jol5je7,2023-11-05,feature_specific,converted
u_7jol5je7,2023-11-06,feature_specific,engaged
u_7jol5je7,2023-11-07,feature_specific,converted
u_7jol5je7,2023-12-08,feature_specific,converted
u_osjwoes0,2024-10-23,generic,dismissed
u_ry6ly1lg,2023-06-28,generic,engaged
u_ry6ly1lg,2023-06-30,generic,dismissed
u_70ce3fyw,2024-01-04,feature_specific,converted
u_70ce3fyw,2024-03-01,generic,engaged
u_70ce3fyw,2024-03-20,feature_specific,dismissed
u_fjrxo38a,2023-10-15,generic,engaged
u_fjrxo38a,2023-12-12,generic,dismissed
u_fjrxo38a,2023-12-26,generic,engaged
u_2mqrbny0,2023-11-30,generic,dismissed
u_2mqrbny0,2023-12-10,generic,dismissed
u_2mqrbny0,2023-12-14,insights_specific,engaged
u_2mqrbny0,2023-12-24,generic,dismissed
u_2mqrbny0,2024-01-19,generic,dismissed
u_qeh726p0,2024-05-30,feature_specific,converted
u_qeh726p0,2024-06-14,feature_specific,dismissed
u_qeh726p0,2024-07-04,feature_specific,engaged
u_qeh726p0,2024-07-08,feature_specific,converted
u_qeh726p0,2024-07-17,feature_specific,dismissed
u_7cvdeknk,2023-04-06,insights_specific,engaged
u_7cvdeknk,2023-06-08,generic,engaged
u_oqc78rk8,2023-03-22,generic,dismissed
u_oqc78rk8,2023-03-30,generic,dismissed
u_oqc78rk8,2023-04-19,generic,dismissed
u_w2kpkcmq,2024-01-25,generic,engaged
u_w2kpkcmq,2024-02-08,feature_specific,dismissed
u_w2kpkcmq,2024-04-17,generic,dismissed
u_fqglxod6,2023-07-14,generic,dismissed
u_fqglxod6,2023-09-20,generic,engaged
u_ih4ugada,2024-05-12,generic,dismissed
u_ih4ugada,2024-06-05,generic,dismissed
u_nnbl270h,2023-03-25,generic,dismissed
u_nnbl270h,2023-05-01,generic,dismissed
u_ok02qfyg,2023-08-15,feature_specific,engaged
u_ok02qfyg,2023-09-17,generic,dismissed
u_xebgn3l7,2023-07-21,feature_specific,engaged
u_xebgn3l7,2023-08-05,feature_specific,engaged
u_xebgn3l7,2023-08-27,generic,dismissed
u_xebgn3l7,2023-09-06,generic,dismissed
u_rlo1vpq8,2023-05-28,feature_specific,engaged
u_rlo1vpq8,2023-06-23,feature_specific,converted
u_rlo1vpq8,2023-08-07,feature_specific,engaged
u_olmijv8y,2023-10-17,insights_specific,converted
u_olmijv8y,2023-11-05,insights_specific,engaged
u_olmijv8y,2023-11-07,generic,engaged
u_olmijv8y,2023-12-22,generic,engaged
u_za7cs7r7,2023-09-04,generic,dismissed
u_za7cs7r7,2023-09-05,feature_specific,dismissed
u_za7cs7r7,2023-10-03,generic,dismissed
u_za7cs7r7,2023-10-07,generic,dismissed
u_4qbrgw0h,2023-05-31,feature_specific,dismissed
u_4qbrgw0h,2023-06-03,feature_specific,dismissed
u_4qbrgw0h,2023-06-23,feature_specific,converted
u_4qbrgw0h,2023-07-31,feature_specific,dismissed
u_4qbrgw0h,2023-08-03,feature_specific,converted
u_g2hekfiz,2024-09-24,generic,engaged
u_g2hekfiz,2024-10-27,feature_specific,dismissed
u_g2hekfiz,2024-10-30,feature_specific,dismissed
u_l1kygayi,2024-08-04,feature_specific,engaged
u_l1kygayi,2024-08-11,feature_specific,dismissed
u_l1kygayi,2024-08-14,feature_specific,engaged
u_l1kygayi,2024-08-24,feature_specific,engaged
u_l1kygayi,2024-09-02,feature_specific,dismissed
u_sdtfyt80,2024-09-23,generic,dismissed
u_sdtfyt80,2024-10-13,generic,dismissed
u_sdtfyt80,2024-10-17,insights_specific,dismissed
u_g19s63nb,2023-04-20,generic,engaged
u_g19s63nb,2023-05-12,insights_specific,dismissed
u_g19s63nb,2023-05-20,insights_specific,engaged
u_g19s63nb,2023-06-09,generic,dismissed
u_f0hbbnui,2023-02-27,insights_specific,engaged
u_f0hbbnui,2023-03-04,generic,dismissed
u_f0hbbnui,2023-03-13,generic,dismissed
u_f0hbbnui,2023-03-19,generic,dismissed
u_f0hbbnui,2023-04-21,feature_specific,dismissed
u_w0rwerk5,2023-12-08,feature_specific,converted
u_w0rwerk5,2024-01-05,feature_specific,dismissed
u_w0rwerk5,2024-01-31,generic,engaged
u_w0rwerk5,2024-02-10,insights_specific,converted
u_vte0utxs,2024-05-18,generic,dismissed
u_vte0utxs,2024-05-27,generic,engaged
u_zgp0zke8,2024-06-30,generic,dismissed
u_zgp0zke8,2024-07-17,generic,engaged
u_zgp0zke8,2024-08-17,feature_specific,dismissed
u_zgp0zke8,2024-08-24,generic,engaged
u_35orda6s,2024-01-12,feature_specific,converted
u_35orda6s,2024-01-26,feature_specific,dismissed
u_35orda6s,2024-02-01,feature_specific,engaged
u_sjuvnvlm,2024-05-31,generic,dismissed
u_sjuvnvlm,2024-06-10,generic,dismissed
u_sjuvnvlm,2024-06-26,generic,dismissed
u_x0hgf6pl,2023-06-05,generic,engaged
u_tgsdbl5p,2024-05-07,feature_specific,dismissed
u_tgsdbl5p,2024-05-31,feature_specific,dismissed
u_mptgnboe,2023-02-26,generic,dismissed
u_mptgnboe,2023-03-01,generic,dismissed
u_0nlhg6hk,2024-08-13,generic,dismissed
u_0nlhg6hk,2024-08-17,generic,engaged
u_0nlhg6hk,2024-08-27,generic,dismissed
u_0nlhg6hk,2024-09-12,generic,dismissed
u_0nlhg6hk,2024-10-03,generic,dismissed
u_3ba8jpow,2024-04-30,feature_specific,converted
u_3ba8jpow,2024-07-03,feature_specific,dismissed
u_jl26st34,2024-04-22,feature_specific,dismissed
u_jl26st34,2024-06-17,feature_specific,engaged
u_jl26st34,2024-06-27,feature_specific,dismissed
u_3bzbwf5n,2024-03-08,feature_specific,dismissed
u_3bzbwf5n,2024-04-17,feature_specific,dismissed
u_3bzbwf5n,2024-04-24,feature_specific,engaged
u_3bzbwf5n,2024-05-02,feature_specific,dismissed
u_2jjo7ngm,2024-07-03,feature_specific,converted
u_2jjo7ngm,2024-07-25,feature_specific,dismissed
u_2jjo7ngm,2024-08-08,feature_specific,dismissed
u_2jjo7ngm,2024-08-09,feature_specific,dismissed
u_4duolrcj,2023-04-11,generic,dismissed
u_16cj1wea,2023-01-16,insights_specific,dismissed
u_16cj1wea,2023-03-11,generic,engaged
u_16cj1wea,2023-03-16,generic,engaged
u_16cj1wea,2023-03-21,generic,dismissed
u_wapezthn,2023-12-21,feature_specific,dismissed
u_wapezthn,2024-01-06,feature_specific,dismissed
u_wapezthn,2024-01-20,feature_specific,dismissed
u_po0tthxz,2024-01-26,generic,dismissed
u_po0tthxz,2024-02-08,generic,engaged
u_po0tthxz,2024-03-30,generic,engaged
u_po0tthxz,2024-04-01,feature_specific,dismissed
u_3vkumgno,2023-04-12,generic,dismissed
u_3vkumgno,2023-06-15,feature_specific,engaged
u_3vkumgno,2023-07-03,feature_specific,engaged
u_jqx48625,2024-04-01,feature_specific,engaged
u_jqx48625,2024-05-02,feature_specific,engaged
u_xv66sabj,2024-07-28,feature_specific,converted
u_xv66sabj,2024-07-29,feature_specific,engaged
u_xv66sabj,2024-09-07,feature_specific,engaged
u_xv66sabj,2024-09-08,feature_specific,dismissed
u_xv66sabj,2024-09-18,feature_specific,dismissed
u_fiknzy6z,2023-04-05,generic,dismissed
u_m7xkr3go,2023-04-28,insights_specific,converted
u_m7xkr3go,2023-05-30,feature_specific,dismissed
u_m7xkr3go,2023-06-22,generic,dismissed
u_fs6wxqi3,2023-09-01,feature_specific,dismissed
u_fs6wxqi3,2023-10-14,feature_specific,dismissed
u_v4o8wio2,2023-05-10,feature_specific,dismissed
u_v4o8wio2,2023-05-21,feature_specific,converted
u_v4o8wio2,2023-05-22,feature_specific,engaged
u_v4o8wio2,2023-05-25,feature_specific,engaged
u_6yx2vqlk,2023-07-26,feature_specific,dismissed
u_jnq2ricn,2023-08-29,generic,engaged
u_jnq2ricn,2023-10-20,generic,dismissed
u_9ric02p5,2023-10-03,feature_specific,converted
u_9ric02p5,2023-10-12,feature_specific,dismissed
u_9ric02p5,2023-10-13,feature_specific,dismissed
u_9ric02p5,2023-10-17,feature_specific,dismissed
u_rp8qciwv,2024-02-16,generic,engaged
u_rp8qciwv,2024-03-25,generic,dismissed
u_rp8qciwv,2024-03-29,generic,dismissed
u_rp8qciwv,2024-04-15,generic,dismissed
u_rp8qciwv,2024-05-02,generic,engaged
u_j9zcpimq,2023-06-13,insights_specific,engaged
u_j9zcpimq,2023-08-30,generic,engaged
u_j9zcpimq,2023-09-04,generic,engaged
u_hiy5rv1a,2024-02-25,generic,converted
u_hiy5rv1a,2024-03-28,feature_specific,dismissed
u_hiy5rv1a,2024-04-10,generic,converted
u_hiy5rv1a,2024-04-17,generic,engaged
u_hiy5rv1a,2024-05-08,generic,dismissed
u_piff7x0g,2023-02-06,generic,dismissed
u_piff7x0g,2023-02-16,generic,converted
u_piff7x0g,2023-02-20,generic,engaged
u_piff7x0g,2023-02-27,generic,dismissed
u_piff7x0g,2023-03-06,generic,dismissed
u_aatdatuc,2023-09-11,generic,dismissed
u_aatdatuc,2023-09-29,generic,dismissed
u_1lyizn6t,2023-09-08,generic,dismissed
u_nhxejzt2,2023-12-26,generic,dismissed
u_nhxejzt2,2024-01-13,generic,engaged
u_nhxejzt2,2024-01-18,generic,engaged
u_r9p3h0nl,2024-09-01,generic,dismissed
u_w7vd8uq8,2024-03-05,generic,dismissed
u_w7vd8uq8,2024-03-21,generic,engaged
u_w7vd8uq8,2024-04-18,generic,dismissed
u_w7vd8uq8,2024-05-03,generic,engaged
u_lxy13ar1,2023-09-23,generic,dismissed
u_pv9ymu6g,2024-06-15,feature_specific,converted
u_pv9ymu6g,2024-06-22,feature_specific,engaged
u_pv9ymu6g,2024-06-29,generic,dismissed
u_pv9ymu6g,2024-07-21,generic,dismissed
u_pv9ymu6g,2024-08-20,feature_specific,dismissed
u_hvk7ebmq,2023-07-25,feature_specific,dismissed
u_hvk7ebmq,2023-07-27,feature_specific,engaged
u_hvk7ebmq,2023-07-31,insights_specific,dismissed
u_hvk7ebmq,2023-08-04,feature_specific,converted
